ჰშვენოდა	8
ავდეგ	7
ავთანდილცა	7
აროდეს	7
არცაღა	7
ას	7
ასული	7
ბევრ	7
გავლო	7
გაზრდილი	7
გაკვირვებით	7
გამიკვირდა	7
გარდიხდის	7
გეაჯები	7
გვაქვს	7
გვითხრა	7
გვინდა	7
გვმართებს	7
გიკვირს	7
გიჯობს	7
გლოვა	7
გქონდეს	7
დად	7
დავჯე	7
დარეჯან	7
დასვა	7
დაღრეჯილი	7
დაწერა	7
დახვდა	7
დედისა	7
ეზომ	7
ერთმანეთსა	7
ეტლთა	7
ვარდნი	7
ვზი	7
ვუთხრა	7
ვქმენ	7
ზედან	7
ზრდილსა	7
იაგუნდისა	7
კმარის	7
კრძალვა	7
ლექსთა	7
მანდა	7
მაშა	7
მედების	7
მეფენი	7
მივლენ	7
მინახავს	7
მისვე	7
მიჰმართეს	7
მოგახსენებ	7
მოგცემ	7
მოეხვივნეს	7
მოვახსენე	7
მოისმინა	7
მომართვა	7
მონამან	7
მორჭმული	7
მოშორვება	7
მოწყალება	7
მუხლ	7
მცალს	7
ნათელი	7
ნაკადი	7
ნესტან	7
ნიშანი	7
ნუცა	7
ორთა	7
საჭურჭლენი	7
სევდა	7
სიკეთე	7
სიკვდილამდის	7
სურვილთა	7
სცემდეს	7
ტყავისა	7
უამბო	7
უბოძა	7
უნდეს	7
უჭვრეტდა	7
უხარის	7
ქვაბნი	7
ქმენ	7
ყვავილი	7
ყველანი	7
ყოველნი	7
ყოვლნი	7
ყურსა	7
შევჯე	7
შენმან	7
ცრემლმან	7
ძე	7
წამოვე	7
წახდა	7
წითელ	7
ხენი	7
ხვალე	7
ხორცთა	7
ჯოგი	7
აგრევე	6
აკოცებდა	6
ამან	6
აჩნდა	6
ბოლო	6
ბრძნად	6
გაემართა	6
გავგზავნენ	6
გამიშვებს	6
გამყრელთა	6
გარგებს	6
გაყრილი	6
გეტყვი	6
გვედრებ	6
გონებამან	6
გონებანი	6
გრძნებითა	6
დაკარგული	6
დაუწყო	6
დაფარული	6
დედოფალმან	6
დიდებულთა	6
დის	6
დრამითა	6
ები	6
ეუბნებოდა	6
ეხვეოდა	6
ვაჭარნი	6
ვეძებ	6
ვიარე	6
ვიქმნები	6
თავმან	6
თორმეტი	6
თქვენცა	6
იგონებდა	6
იდვა	6
იტყოდეს	6
მაგარი	6
მაშინღა	6
მეკობრეთა	6
მეფედ	6
მეჭვ	6
მზენი	6
მზისაცა	6
მთრვალი	6
მითვე	6
მისლვა	6
მისცემს	6
მოგცე	6
მოეგება	6
მოედანს	6
მოსთქვამს	6
მოწმად	6
მრავლად	6
მყავს	6
მშვილდ	6
მჭვრეტელნი	6
მხეცნი	6
მჯდომელი	6
რადღა	6
რისხვა	6
რულად	6
სამოცი	6
საომრად	6
სასურველად	6
საწადელი	6
საჭვრეტლად	6
სვე	6
სიმრავლე	6
სპასპეტი	6
სრულნი	6
სულთქმა	6
სულიერი	6
სულნი	6
სხვამცა	6
ტაბლაკსა	6
ტევრი	6
ტყვე	6
უარე	6
უბრძანებდა	6
უებრო	6
უკანა	6
უსახო	6
უჩნს	6
უცხონი	6
ფარდაგი	6
ყორნის	6
შეექმნა	6
შეიყარნეს	6
შემყრელთა	6
შვენიერითა	6
შიში	6
ჩემზედა	6
ცეცხლმან	6
ცნეს	6
ცნობილი	6
ძოწისა	6
წაიღე	6
წამოვედით	6
წვა	6
წვერთა	6
წვრილად	6
წყარო	6
ხვარაზმშა	6
ხრმლითა	6
ხსენება	6
ჰყვა	6
ჰხედავ	6
აბჯრისა	5
ავსა	5
ამბავნი	5
ასეთი	5
ასმათმან	5
ასჯერ	5
ახ	5
ბადახში	5
ბოზო	5
გაეკიდა	5
გავიხარენით	5
გავხე	5
გამორჩევა	5
განა	5
განკურნება	5
გზანი	5
გინახავს	5
გორი	5
დააგდეს	5
დადგა	5
დავარ	5
დავსხედით	5
დაიზახნა	5
დამალული	5
დამხვდა	5
დასწვავს	5
დგეს	5
დევთა	5
დროშა	5
ეგზომ	5
ედვა	5
ემოსა	5
ესენი	5
ესეცა	5
ეძებს	5
ეწერა	5
ეწყინა	5
ვარდმან	5
ვერავინ	5
ვთქვით	5
ვისნი	5
ვიშიშვი	5
ვიცან	5
ვიცოდი	5
ვნახავ	5
ვუბრძანე	5
ვხედავ	5
ზაფრანად	5
ზეიმი	5
ზენაარი	5
ზოგნი	5
ზღვათაცა	5
ია	5
იდუმალ	5
იმედი	5
ინდონი	5
იტირეს	5
იყვის	5
იცემს	5
კუბოსა	5
კუშტი	5
ლხენასა	5
მარგებს	5
მასთანა	5
მასთანავე	5
მასცა	5
მახლავს	5
მერე	5
მიდამო	5
მივედით	5
მიყავ	5
მკლავითა	5
მკლავნი	5
მოგვცა	5
მოვკალ	5
მოიღეს	5
მომეგება	5
მომისმინე	5
მომცა	5
მორჩი	5
მორჭმით	5
მოუბარი	5
მოყმენი	5
მოციქული	5
მოციქულობა	5
მუნამდის	5
მძიმე	5
მძულს	5
მწადდა	5
მჭვრეტნი	5
მჯდომარე	5
ნაზარდი	5
ნახავს	5
ნეტარძი	5
ნუთუმცა	5
ჟამიერად	5
რაშიგან	5
რიცხვი	5
საბრალოდ	5
სასიძო	5
საყვარლისა	5
საშინელი	5
საწუთრომან	5
სახელმწიფო	5
საჯდომი	5
სისხლნი	5
სიტურფე	5
სტირ	5
სულთქვამს	5
სულთქმით	5
სცეს	5
სწვავს	5
ტურფანი	5
