🧽	822
🧯	862
🛒	1850
🚬	185
⚰️	824
🪦	6248
⚱️	2606
🧿	1195
🪬	20936
🗿	6248
🪧	1157
🪪	3182
🏧	1999
🚮	2108
🚰	5310
♿	2108
🚹	12717
🚺	16606
🚻	12711
🚼	4153
🚾	10207
🛂	4716
🛃	4716
🛄	2785
🛅	2785
⚠️	21897
🚸	25187
⛔	7960
🚫	1573
🚳	1784
🚭	185
🚯	92
🚱	5153
🚷	59965
📵	866
🔞	16879
☢️	8518
☣️	1327
⬆️	4550
↗️	1165
➡️	122517
↘️	738
⬇️	6342
↙️	643
⬅️	5324
↖️	1165
↕️	33276
↔️	33276
↩️	6342
↪️	16225
⤴️	1165
⤵️	738
🔃	9648
🔄	19711
🔙	6342
🔚	15736
🔛	707
🔜	5888
🔝	90392
🛐	37744
⚛️	8518
🕉️	3406
✡️	5344
☸️	109
☯️	11689
✝️	43659
☦️	2952
☪️	5344
☮️	3406
🕎	2383
🔯	5344
🪯	8712
♈	40
♉	40
♊	40
♋	40
♌	929
♍	540
♎	151
♏	74
♐	67
♑	765
♒	40
♓	40
⛎	40
🔀	1085
🔁	182
🔂	177108
▶️	1085
⏩	16225
⏭️	20976
⏯️	1085
◀️	6342
⏪	6342
⏮️	20976
🔼	1203
⏫	5378
🔽	588
⏬	5378
⏸️	301
⏹️	1028
⏺️	7960
⏏️	2801
🎦	20945
🔅	18317
🔆	68175
📶	14873
🛜	12242
📳	966
📴	1572
♀️	16606
♂️	12717
⚧️	3406
✖️	2952
➕	291
➗	2108
🟰	1337
♾️	6294
‼️	33276
⁉️	3018
❓	7960
❔	8045
❕	21897
❗	21897
〰️	5369
💱	4119
💲	4998
⚕️	4522
♻️	2960
⚜️	23611
📛	38835
🔰	3406
⭕	7960
✅	4133
☑️	1741
✔️	2960
❌	7960
❎	8045
➰	5369
➿	1697
〽️	9309
✳️	5344
✴️	5344
❇️	3406
©️	15793
®️	4582
™️	4582
#️⃣	3406
*️⃣	5344
0️⃣	5794
1️⃣	177108
2️⃣	40558
3️⃣	24617
4️⃣	10698
5️⃣	7004
6️⃣	5794
7️⃣	5794
8️⃣	5794
9️⃣	5794
🔟	5794
🔠	68175
🔡	11469
🔢	5794
🔤	5812
🅰️	90392
🆎	7960
🅱️	7960
🆑	3406
🆒	3406
🆓	5778
ℹ️	6940
🆔	231
Ⓜ️	1383
🆕	39468
🆖	3406
🅾️	7960
🆗	1189
🅿️	2108
🆘	293
🆙	5812
🆚	18689
🈁	3406
🈂️	3406
🈷️	2654
🈶	2654
🈯	4700
🉐	2654
🈹	2654
🈚	2654
🈲	3406
🉑	2654
🈸	2654
🈴	4339
🈳	37744
㊗️	2654
㊙️	3406
🈺	2654
🈵	37744
🔴	68175
🟠	355
🟡	5539
🟢	2960
🔵	1948
🟣	295
🟤	1222
⚫	8943
⚪	8045
🟥	7960
🟧	355
🟨	2071
🟩	2960
🟦	1948
🟪	295
🟫	1222
⬛	68175
⬜	68175
◼️	28154
◻️	28154
◾	28154
◽	28154
▪️	11469
▫️	11469
🔶	68175
🔷	68175
🔸	11469
🔹	11469
🔺	7960
🔻	7960
💠	1948
🔘	2126
🔳	8943
🔲	8943
🏁	15736
🚩	7960
🎌	3462
🏴	8943
🏳️	8045
🏳️‍🌈	3462
🏳️‍⚧️	3462
🏴‍☠️	3462
🇦🇨	3462
🇦🇩	3462
🇦🇪	3462
🇦🇫	3462
🇦🇬	3462
🇦🇮	3462
🇦🇱	3462
🇦🇲	12084
🇦🇴	3462
🇦🇶	3462
🇦🇷	3462
🇦🇸	14262
🇦🇹	5620
🇦🇺	5140
🇦🇼	3462
🇦🇽	3462
🇦🇿	18016
🇧🇦	3462
🇧🇧	3462
🇧🇩	3462
🇧🇪	3462
🇧🇫	3462
🇧🇬	3462
🇧🇭	3462
🇧🇮	3462
🇧🇯	3462
🇧🇱	3462
🇧🇲	3462
🇧🇳	3462
🇧🇴	3462
🇧🇶	3462
🇧🇷	3462
🇧🇸	3462
🇧🇹	3462
🇧🇻	3462
🇧🇼	3462
🇧🇾	3462
🇧🇿	3462
🇨🇦	3462
🇨🇨	3462
🇨🇩	3462
🇨🇫	15753
🇨🇬	24193
🇨🇭	3462
🇨🇮	3462
🇨🇰	3462
🇨🇱	3462
🇨🇲	3462
🇨🇳	9217
🇨🇴	3462
🇨🇵	3462
🇨🇷	3462
🇨🇺	3462
🇨🇻	3462
🇨🇼	3462
🇨🇽	26469
🇨🇾	3462
🇨🇿	3462
🇩🇪	14091
🇩🇬	3462
🇩🇯	3462
🇩🇰	4036
🇩🇲	3462
🇩🇴	24193
🇩🇿	3462
🇪🇦	3462
🇪🇨	3462
🇪🇪	3462
🇪🇬	5299
🇪🇭	39815
🇪🇷	3462
🇪🇸	3462
🇪🇹	3462
🇪🇺	3462
🇫🇮	3462
🇫🇯	3462
🇫🇰	3462
🇫🇲	3462
🇫🇴	3462
🇫🇷	18479
🇬🇦	3462
🇬🇧	68175
🇬🇩	3462
🇬🇪	70223
🇬🇫	5849
🇬🇬	3462
🇬🇭	3462
🇬🇮	3462
🇬🇱	3462
🇬🇲	3462
🇬🇳	3462
🇬🇵	3462
🇬🇶	3462
🇬🇷	4548
🇬🇸	50775
🇬🇹	3462
🇬🇺	3462
🇬🇼	3462
🇬🇾	3462
🇭🇰	3462
🇭🇲	3462
🇭🇳	3462
🇭🇷	3462
🇭🇹	3462
🇭🇺	4070
🇮🇨	3462
🇮🇩	3462
🇮🇪	3462
🇮🇱	4954
🇮🇲	26469
🇮🇳	8102
🇮🇴	11349
🇮🇶	3462
🇮🇷	6574
🇮🇸	3462
🇮🇹	10807
🇯🇪	3462
🇯🇲	3462
🇯🇴	3462
🇯🇵	8297
🇰🇪	3462
🇰🇬	3462
🇰🇭	3462
🇰🇮	3462
🇰🇲	3462
🇰🇳	3462
🇰🇵	46198
🇰🇷	50775
🇰🇼	3462
🇰🇾	3462
🇰🇿	3462
🇱🇦	3462
🇱🇧	3462
🇱🇨	3462
🇱🇮	3462
🇱🇰	3462
🇱🇷	3462
🇱🇸	3462
🇱🇹	3462
🇱🇺	3462
🇱🇻	3462
🇱🇾	3462
🇲🇦	3462
🇲🇨	4280
🇲🇩	3462
🇲🇪	3462
🇲🇫	3462
🇲🇬	3462
🇲🇭	3462
🇲🇰	46198
🇲🇱	3462
🇲🇲	3462
🇲🇳	3462
🇲🇴	3462
🇲🇵	46198
🇲🇶	3462
🇲🇷	3462
🇲🇸	3462
🇲🇹	3462
🇲🇺	3462
🇲🇻	3462
🇲🇼	3462
🇲🇽	4594
🇲🇾	3462
🇲🇿	3462
🇳🇦	3462
🇳🇨	39468
🇳🇪	3462
🇳🇫	26469
🇳🇬	3462
🇳🇮	3462
🇳🇱	3462
🇳🇴	3462
🇳🇵	3462
🇳🇷	3462
🇳🇺	3462
🇳🇿	39468
🇴🇲	3462
🇵🇦	3462
🇵🇪	3462
🇵🇫	5849
🇵🇬	39468
🇵🇭	3462
🇵🇰	3462
🇵🇱	6052
🇵🇲	3462
🇵🇳	3462
🇵🇷	3462
🇵🇸	3462
🇵🇹	3462
🇵🇼	3462
🇵🇾	3462
🇶🇦	3462
🇷🇪	3462
🇷🇴	3462
🇷🇸	4211
🇷🇺	43285
🇷🇼	3462
🇸🇦	3462
🇸🇧	3462
🇸🇨	3462
🇸🇩	3462
🇸🇪	5377
🇸🇬	3462
🇸🇭	26469
🇸🇮	3462
🇸🇯	3462
🇸🇰	3462
🇸🇱	3462
🇸🇲	3462
🇸🇳	3462
🇸🇴	3462
🇸🇷	3462
🇸🇸	50775
🇸🇹	3462
🇸🇻	3462
🇸🇽	3462
🇸🇾	3462
🇸🇿	3462
🇹🇦	3462
🇹🇨	3462
